Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
HEV_4P,#HEV_4P,Orange,,#HalfLife_HEV_Voice,,,
HEV_5P,#HEV_5P,Orange,,#HalfLife_HEV_Voice,,,
HEV_6P,#HEV_6P,Orange,,#HalfLife_HEV_Voice,,,
HEV_7P,#HEV_7P,Orange,,#HalfLife_HEV_Voice,,,
HEV_8P,#HEV_8P,Orange,,#HalfLife_HEV_Voice,,,
HEV_9P,#HEV_9P,Orange,,#HalfLife_HEV_Voice,,,
HEV_10P,#HEV_10P,Orange,,#HalfLife_HEV_Voice,,,
HEV_11P,#HEV_11P,Orange,,#HalfLife_HEV_Voice,,,
HEV_12P,#HEV_12P,Orange,,#HalfLife_HEV_Voice,,,
HEV_13P,#HEV_13P,Orange,,#HalfLife_HEV_Voice,,,
HEV_14P,#HEV_14P,Orange,,#HalfLife_HEV_Voice,,,
HEV_15P,#HEV_15P,Orange,,#HalfLife_HEV_Voice,,,
HEV_16P,#HEV_16P,Orange,,#HalfLife_HEV_Voice,,,
HEV_17P,#HEV_17P,Orange,,#HalfLife_HEV_Voice,,,
HEV_18P,#HEV_18P,Orange,,#HalfLife_HEV_Voice,,,
HEV_19P,#HEV_19P,Orange,,#HalfLife_HEV_Voice,,,
HEV_AMO0,#HEV_AMO0,Orange,,#HalfLife_HEV_Voice,,,
scientist/c1a4_sci_blind.wav,#c1a4_sci_blind,Gray,,#HalfLife_Scientist,,,
scientist/c3a1_sci_2sat.wav,#c3a1_sci_2sat,Gray,,#HalfLife_Scientist,,,
scientist/c3a1_sci_4sat.wav,#c3a1_sci_4sat,Gray,,#HalfLife_Scientist,,,
scientist/c3a1_sci_6sat.wav,#c3a1_sci_6sat,Gray,,#HalfLife_Scientist,,,
scientist/c3a1_sci_dome.wav,#c3a1_sci_dome,Gray,,#HalfLife_Scientist,,,
scientist/c3a1_sci_done.wav,#c3a1_sci_done,Gray,,#HalfLife_Scientist,,,
barney/c3a2_ba_stay.wav,#c3a2_ba_stay,Blue,,#HalfLife_Security,,,
barney/c1a4_ba_octo4.wav,#c1a4_ba_octo4,Blue,,#HalfLife_Security,,,
barney/c3a1_ba_1sat.wav,#c3a1_ba_1sat,Blue,,#HalfLife_Security,,,
barney/c3a1_ba_3sat.wav,#c3a1_ba_3sat,Blue,,#HalfLife_Security,,,
barney/c3a1_ba_5sat.wav,#c3a1_ba_5sat,Blue,,#HalfLife_Security,,,
